brand,text,created_at,label,cleaned_text
Apple,Very nice. Like it's,2023/11/17,positive,nice like
Apple,"Really good phone. It's an absolute all rounder. I mean you know about apple right, it has never disappointed me this time neither",2024/10/4,positive,really good phone absolute rounder mean know apple right never disappointed time neither
Apple,Super. I like this camera and photos I am a photographer I know ki camera aur phone kaisa hona chahiye mughe to achcha lga,2023/2/10,positive,super like camera photos photographer know ki camera aur phone kaisa hona chahiye mughe achcha lga
Apple,Superð. ,2024/7/9,positive,superd
Apple,"IMEI was blacklisted. Condition was fine but the IMEI was blacklisted, so it was useless.  They may want to warn customers about this.",2024/4/5,negative,imei blacklisted condition fine imei blacklisted useless may want warn customers
Apple,"Blissed!!. The model is so cool in Appearance & ease to use Incase if your used to the Apple ecosystem.Dynamic island, Camera & Charging efficiency is incredible feature to note!!",2023/10/24,positive,blissed model cool appearance ease use incase used apple ecosystemdynamic island camera charging efficiency incredible feature note
Apple,It's a cool phone. Nice,2024/8/6,positive,cool phone nice
Apple,"Very nice, very happy with product. Excellent",2024/8/27,positive,nice happy product excellent
Apple,Excellent Product. Working well after one month of usage with no heating issuesDynamic Island makes the iPhone even easier to navigate between apps,2024/1/5,positive,excellent product working well one month usage heating issuesdynamic island makes iphone even easier navigate apps
Apple,Good. Good product,2024/6/22,positive,good good product
Apple,Delivered on scheduled date. I am satisfied with the product and schedule,2024/8/13,positive,delivered scheduled date satisfied product schedule
Apple,Awesome. Good product,2024/1/13,positive,awesome good product
Apple,Good phone at a reasonable rate. Excellent phone but not much different from my previous iPhone 12,2024/1/22,positive,good phone reasonable rate excellent phone much different previous iphone
Apple,Loved it. ,2024/9/15,positive,loved
Apple,Good. Good,2024/4/25,positive,good good
Apple,"Heat. Good-Battery is really goodPerformance is very goodAnd generally all okBad-Heating issue while charging. It heats up like anything, it will eventually affect battery health in long term. A big downside.",2024/7/5,neutral,heat goodbattery really goodperformance goodand generally okbadheating issue charging heats like anything eventually affect battery health long term big downside
Apple,Wow. First phone amazing,2022/9/3,positive,wow first phone amazing
Apple,Very very good product.. It's really a value for money.,2022/4/6,positive,good product really value money
Apple,Buena compra.. El producto llegÃ³ en buen estado y llevo mÃ¡s de un mes usando y va muy bien. Funciona perfecto. Satisfecho,2024/8/27,positive,buena compra el producto llega en buen estado llevo mas de un mes usando va muy bien funciona perfecto satisfecho
Apple,No noticeable scratches. I like it because it's a beautiful solid state. The battery is...,2024/12/5,positive,noticeable scratches like beautiful solid state battery
Apple,Battery health. The battery health was 89% was a little disappointing but the phone is in good condition otherwise,2024/7/6,positive,battery health battery health little disappointing phone good condition otherwise
Apple,Excellent.. Value of money. Very hard and tough. Working normal even after sinking in water two times.,2024/7/20,positive,excellent value money hard tough working normal even sinking water two times
Apple,"Perfect phone.. It has its own cost ð. Definitely top notch, no doubt about it. iPhone 13 is my first apple product. Really impressed!!!",2022/11/19,positive,perfect phone cost definitely top notch doubt iphone first apple product really impressed
Apple,Good. Super I phone,2024/6/28,positive,good super phone
Apple,Average. From android to iPhone is difficult for me there are lots of things that android user feel the android feature in iPhone,2023/10/24,positive,average android iphone difficult lots things android user feel android feature iphone
Apple,Good. Super I phone,2024/6/28,positive,good super phone
Apple,Cellphone in bad conditions and wasn't write on description. Cellphone in bad conditions and wasn't write on description,2024/6/17,negative,cellphone bad conditions wasnt write description cellphone bad conditions wasnt write description
Apple,Nice. Nice,2023/2/11,positive,nice nice
Apple,Iphone at its best. Iphone at its best,2023/10/28,positive,iphone best iphone best
Apple,Good service. Mobile is good and comfortable best chargingAnd photos are best build coulity are bestBattery backup are good hande feel is good,2023/8/10,positive,good service mobile good comfortable best chargingand photos best build coulity bestbattery backup good hande feel good
Apple,Showoff product. I bought this phone Bcoz I have lot of money to showoff.,2022/3/31,negative,showoff product bought phone bcoz lot money showoff
Apple,Fantastic phone go for it. If under 45k go for it  never get regret,2024/7/27,positive,fantastic phone go k go never get regret
Apple,Works like advertised. Looked new. Works as if new. No problems at all.,2024/3/4,positive,works like advertised looked new works new problems
Apple,Awesome phone. So beautiful so elegant just looking like a wow,2023/11/17,positive,awesome phone beautiful elegant looking like wow
Apple,â³â³â³â³. Just wow,2023/7/12,positive,aaaa wow
Apple,Simply awesome!!. very much satisfied with phone.... everything is working good. No wonder Apple is the best!!,2023/6/1,positive,simply awesome much satisfied phone everything working good wonder apple best
Apple,Vry good. Good product ð,2023/5/11,positive,vry good good product
Apple,Ideal product to gift for Xmas. Lovely product to gift for Xmas and new year,2021/12/26,positive,ideal product gift xmas lovely product gift xmas new year
Apple,Good value. Works well.,2024/4/6,positive,good value works well
Apple,Battery ð poor. Pranto chakdaha Nadia West Bengal,2024/7/13,positive,battery poor pranto chakdaha nadia west bengal
Apple,"No problem with operation. There were some scratches that were not shown in the pictures or details, but it still works fine and I am using it.",2024/7/2,positive,problem operation scratches shown pictures details still works fine using
Apple,Damaged. Box was damaged,2023/7/8,negative,damaged box damaged
Apple,Love my new phone. perfect phone. came in quick and easy.,2024/1/28,positive,love new phone perfect phone came quick easy
Apple,"Perfect. Arrived as a brand new phone. No scratches or marks anywhere, and the phone had 100% battery health.",2024/5/4,positive,perfect arrived brand new phone scratches marks anywhere phone battery health
Apple,Good deeel. The phone was in new condition.,2024/12/2,positive,good deeel phone new condition
Apple,Nice phone. Iphone always high level,2024/6/19,positive,nice phone iphone always high level
Apple,"Geniune product. There are pros and cons to this model, but i am satisfied.",2024/4/4,positive,geniune product pros cons model satisfied
Apple,Decepcionado. Solo me durÃ³ unos dÃ­as y fallo la tarjeta interna ð,2023/2/20,negative,decepcionado solo dura unos daas fallo la tarjeta interna
Apple,Bad. Very bad,2024/8/20,negative,bad bad
Apple,Good. Very good product,2024/3/19,positive,good good product
Apple,1) Bluetooth does not work 2) Phone hit issue. 1) Bluetooth does not work 2) Phone hit issue,2023/10/17,neutral,bluetooth work phone hit issue bluetooth work phone hit issue
Apple,Need grip. It was really nice just that it fell into a well while holding so I request them to create grip in the back,2024/1/5,positive,need grip really nice fell well holding request create grip back
Apple,Worth it. ,2022/10/6,positive,worth
Apple,Good. Nice,2024/8/27,positive,good nice
Apple,Great condition. I had no problems activating it. Works great. Like new condition,2023/5/3,positive,great condition problems activating works great like new condition
Apple,Nice. ,2024/3/24,positive,nice
Apple,Great profile. Great product,2023/8/8,positive,great profile great product
Apple,Very good. Good working condition,2023/11/13,positive,good good working condition
Apple,iPhone 13. Is the best phone,2024/8/26,positive,iphone best phone
Apple,everything. very very very bad product i have ever seenbatery is alsovery poor only one thing is good its performance,2022/10/28,negative,everything bad product ever seenbatery alsovery poor one thing good performance
Apple,My Dream mobile. Using it for almost a year.. currently with 98% battery,2023/8/18,positive,dream mobile using almost year currently battery
Apple,Very good iphone. very good iphone,2024/12/5,positive,good iphone good iphone
Apple,iPhone 15. This was my first iPhone using experience.iPhone is better the android .Only draw back is it drain battery fast.,2024/12/6,positive,iphone first iphone using experienceiphone better android draw back drain battery fast
Apple,Good experience. Super cool,2023/7/21,positive,good experience super cool
Apple,Excellent ð. Everything is good,2022/8/28,positive,excellent everything good
Apple,"Worst iphone. Waste of money. Worst iphone ever. Unbelievable issues like frozen screen, hangs a lot, miss behaving on charging, glitches when Switching normal to bluetooth or between apps and many more!!!! .",2022/5/5,negative,worst iphone waste money worst iphone ever unbelievable issues like frozen screen hangs lot miss behaving charging glitches switching normal bluetooth apps many
Apple,Pefect loved it. ,2023/5/27,positive,pefect loved
Apple,Apple best. best,2023/7/30,positive,apple best best
Apple,Its the best. Best,2024/6/8,positive,best best
Apple,Excellent ð. Everything is good,2022/8/28,positive,excellent everything good
Apple,Maravilloso!. Todo excelente!!,2023/9/10,positive,maravilloso todo excelente
Apple,Amazing experience with best phone. Best phone,2022/7/24,positive,amazing experience best phone best phone
Apple,Looks pretty good. I bought the cheapest one with the same specifications and it was only 85% charged.,2024/3/15,neutral,looks pretty good bought cheapest one specifications charged
Apple,"Conditions. Good condition, battery is ok but it overall is good.",2023/9/22,positive,conditions good condition battery ok overall good
Apple,Beautiful. ,2024/2/4,positive,beautiful
Apple,"Excelente. El artÃ­culo llegÃ³ en excelente estado, prÃ¡cticamente nuevo",2024/6/27,positive,excelente el artaculo llega en excelente estado practicamente nuevo
